user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,54,159.851034,160.0627881125
True,piano,80,57,159.851034,160.0627881125
False,piano,80,78,160.074915,160.2866691125
True,piano,80,38,160.074915,160.4993560625
True,piano,80,50,160.074915,160.4993560625
False,piano,80,78,160.29879599999998,160.6168935875
True,piano,80,38,160.522677,160.7344311125
True,piano,80,50,160.522677,160.7344311125
False,piano,80,81,160.6346175,160.9527150875
True,piano,80,50,160.746558,161.1709990625
True,piano,80,54,160.746558,161.1709990625
True,piano,80,57,160.746558,161.1709990625
False,piano,80,80,160.970439,161.1821931125
False,piano,80,73,161.19432,161.51241758749998
False,piano,80,76,161.19432,161.51241758749998
True,piano,80,37,161.19432,161.6187610625
True,piano,80,49,161.19432,161.6187610625
False,piano,80,73,161.53014149999998,161.8482390875
False,piano,80,76,161.53014149999998,161.8482390875
True,piano,80,49,161.642082,161.8538361125
True,piano,80,52,161.642082,161.8538361125
True,piano,80,56,161.642082,161.8538361125
False,piano,80,73,161.865963,162.07771711249998
False,piano,80,76,161.865963,162.07771711249998
True,piano,80,37,161.865963,162.2904040625
True,piano,80,49,161.865963,162.2904040625
False,piano,80,73,162.089844,162.1952546375
False,piano,80,76,162.089844,162.1952546375
False,piano,80,73,162.2017845,162.51988208749998
False,piano,80,76,162.2017845,162.51988208749998
True,piano,80,37,162.313725,162.5254791125
True,piano,80,49,162.313725,162.5254791125
True,piano,80,49,162.53760599999998,162.9620470625
True,piano,80,52,162.53760599999998,162.9620470625
True,piano,80,56,162.53760599999998,162.9620470625
False,piano,80,76,162.985368,163.3034655875
True,piano,80,42,162.985368,163.4098090625
True,piano,80,54,162.985368,163.4098090625
False,piano,80,76,163.3211895,163.63928708749998
True,piano,80,49,163.43313,163.6448841125
True,piano,80,54,163.43313,163.6448841125
True,piano,80,57,163.43313,163.6448841125
False,piano,80,76,163.65701099999998,163.8687651125
True,piano,80,42,163.65701099999998,164.0814520625
True,piano,80,54,163.65701099999998,164.0814520625
False,piano,80,76,163.880892,164.1989895875
True,piano,80,42,164.104773,164.31652711249998
True,piano,80,54,164.104773,164.31652711249998
False,piano,80,73,164.2167135,164.5348110875
True,piano,80,49,164.328654,164.7530950625
True,piano,80,54,164.328654,164.7530950625
True,piano,80,57,164.328654,164.7530950625
False,piano,80,73,164.552535,164.7642891125
False,piano,80,71,164.77641599999998,165.0945135875
False,piano,80,74,164.77641599999998,165.0945135875
True,piano,80,35,164.77641599999998,165.2008570625
True,piano,80,47,164.77641599999998,165.2008570625
False,piano,80,71,165.1122375,165.4303350875
False,piano,80,74,165.1122375,165.4303350875
True,piano,80,47,165.224178,165.43593211249998
True,piano,80,50,165.224178,165.43593211249998
True,piano,80,54,165.224178,165.43593211249998
False,piano,80,71,165.448059,165.6598131125
False,piano,80,74,165.448059,165.6598131125
True,piano,80,35,165.448059,165.8725000625
True,piano,80,47,165.448059,165.8725000625
False,piano,80,71,165.67194,165.7773506375
False,piano,80,74,165.67194,165.7773506375
False,piano,80,71,165.78388049999998,166.1019780875
False,piano,80,74,165.78388049999998,166.1019780875
True,piano,80,35,165.89582099999998,166.1075751125
True,piano,80,47,165.89582099999998,166.1075751125
True,piano,80,47,166.119702,166.54414306249998
True,piano,80,50,166.119702,166.54414306249998
True,piano,80,54,166.119702,166.54414306249998
False,piano,80,74,166.567464,166.88556158749998
True,piano,80,40,166.567464,166.9919050625
True,piano,80,52,166.567464,166.9919050625
False,piano,80,74,166.90328549999998,167.2213830875
True,piano,80,52,167.01522599999998,167.2269801125
True,piano,80,56,167.01522599999998,167.2269801125
True,piano,80,59,167.01522599999998,167.2269801125
False,piano,80,74,167.239107,167.45086111249998
True,piano,80,40,167.239107,167.66354806249998
True,piano,80,52,167.239107,167.66354806249998
False,piano,80,74,167.462988,167.7810855875
True,piano,80,40,167.686869,167.8986231125
True,piano,80,52,167.686869,167.8986231125
False,piano,80,78,167.7988095,168.11690708749998
True,piano,80,52,167.91074999999998,168.3351910625
True,piano,80,56,167.91074999999998,168.3351910625
True,piano,80,59,167.91074999999998,168.3351910625
False,piano,80,76,168.13463099999998,168.3463851125
False,piano,80,69,168.358512,168.6766095875
False,piano,80,73,168.358512,168.6766095875
True,piano,80,33,168.358512,168.78295306249998
True,piano,80,45,168.358512,168.78295306249998
False,piano,80,69,168.6943335,169.0124310875
False,piano,80,73,168.6943335,169.0124310875
True,piano,80,49,168.806274,169.0180281125
True,piano,80,52,168.806274,169.0180281125
True,piano,80,57,168.806274,169.0180281125
False,piano,80,69,169.03015499999998,169.2419091125
False,piano,80,73,169.03015499999998,169.2419091125
True,piano,80,33,169.03015499999998,169.4545960625
True,piano,80,45,169.03015499999998,169.4545960625
False,piano,80,71,169.25403599999999,169.35944663749999
False,piano,80,73,169.3659765,169.6840740875
True,piano,80,33,169.477917,169.68967111249998
True,piano,80,45,169.477917,169.68967111249998
False,piano,80,69,169.701798,169.91355211249999
True,piano,80,49,169.701798,170.1262390625
True,piano,80,52,169.701798,170.1262390625
True,piano,80,57,169.701798,170.1262390625
False,piano,80,66,169.925679,170.1374331125
True,piano,80,33,170.14955999999998,170.5740010625
True,piano,80,45,170.14955999999998,170.5740010625
True,piano,80,49,170.597322,170.80907611249998
True,piano,80,52,170.597322,170.80907611249998
True,piano,80,57,170.597322,170.80907611249998
True,piano,80,33,170.821203,171.4583310125
True,piano,80,45,170.821203,171.4583310125
True,piano,80,33,171.492846,171.91728706249998
True,piano,80,45,171.492846,171.91728706249998
True,piano,80,50,171.940608,172.0460186375
True,piano,80,54,172.0525485,172.1579591375
True,piano,80,57,172.164489,172.2698996375
True,piano,80,50,172.2764295,172.3818401375
True,piano,80,54,172.38836999999998,172.49378063749998
True,piano,80,57,172.50031049999998,172.60572113749998
True,piano,80,50,172.612251,172.7176616375
True,piano,80,54,172.7241915,172.8296021375
True,piano,80,57,172.836132,172.9415426375
True,piano,80,50,172.9480725,173.0534831375
True,piano,80,54,173.060013,173.1654236375
True,piano,80,57,173.1719535,173.2773641375
True,piano,80,50,173.283894,173.3893046375
True,piano,80,54,173.3958345,173.50124513749998
True,piano,80,57,173.50777499999998,173.61318563749998
True,piano,80,50,173.61971549999998,173.72512613749998
False,piano,80,73,173.731656,174.0497535875
False,piano,80,85,173.731656,174.0497535875
True,piano,80,50,173.731656,173.8370666375
True,piano,80,54,173.8435965,173.9490071375
True,piano,80,57,173.955537,174.0609476375
False,piano,80,73,174.0674775,174.3855750875
False,piano,80,85,174.0674775,174.3855750875
True,piano,80,50,174.0674775,174.1728881375
True,piano,80,54,174.179418,174.2848286375
True,piano,80,57,174.2913585,174.3967691375
False,piano,80,66,174.403299,174.8277400625
False,piano,80,78,174.403299,174.8277400625
True,piano,80,50,174.403299,174.5087096375
True,piano,80,54,174.51523949999998,174.62065013749998
True,piano,80,57,174.62717999999998,174.73259063749998
True,piano,80,50,174.73912049999998,174.84453113749998
False,piano,80,69,174.851061,175.4881890125
False,piano,80,81,174.851061,175.4881890125
True,piano,80,54,174.851061,174.9564716375
True,piano,80,57,174.9630015,175.0684121375
True,piano,80,50,175.074942,175.1803526375
True,piano,80,54,175.1868825,175.2922931375
True,piano,80,57,175.298823,175.4042336375
True,piano,80,50,175.4107635,175.5161741375
False,piano,80,68,175.522704,177.2232667625
False,piano,80,80,175.522704,177.2232667625
True,piano,80,49,175.522704,175.6281146375
True,piano,80,52,175.63464449999998,175.74005513749998
True,piano,80,56,175.74658499999998,175.85199563749998
True,piano,80,49,175.85852549999998,175.96393613749999
True,piano,80,52,175.970466,176.0758766375
True,piano,80,56,176.0824065,176.1878171375
True,piano,80,49,176.194347,176.2997576375
True,piano,80,52,176.3062875,176.4116981375
True,piano,80,56,176.418228,176.5236386375
True,piano,80,49,176.5301685,176.6355791375
True,piano,80,52,176.642109,176.7475196375
True,piano,80,56,176.75404949999998,176.85946013749998
True,piano,80,49,176.86598999999998,176.97140063749998
True,piano,80,52,176.97793049999999,177.08334113749999
True,piano,80,56,177.089871,177.1952816375
True,piano,80,49,177.2018115,177.3072221375
True,piano,80,49,177.313752,177.52550611249998
False,piano,80,66,177.537633,177.6430436375
True,piano,80,54,177.537633,177.7493871125
False,piano,80,69,177.6495735,177.7549841375
False,piano,80,73,177.761514,177.8669246375
True,piano,80,57,177.761514,177.9732681125
False,piano,80,78,177.87345449999998,177.97886513749998
False,piano,80,81,177.98539499999998,178.09080563749998
True,piano,80,49,177.98539499999998,178.1971491125
False,piano,80,85,178.09733549999999,179.05349393749998
True,piano,80,54,178.209276,178.4210301125
True,piano,80,57,178.433157,178.64491111249998
True,piano,80,49,178.657038,178.8687921125
True,piano,80,54,178.880919,179.0926731125
True,piano,80,50,179.10479999999998,180.80536276249998
True,piano,80,54,179.10479999999998,180.80536276249998
True,piano,80,59,179.10479999999998,180.80536276249998
False,piano,80,66,179.328681,179.4340916375
False,piano,80,71,179.4406215,179.5460321375
False,piano,80,74,179.552562,179.6579726375
False,piano,80,78,179.6645025,179.7699131375
False,piano,80,83,179.776443,179.8818536375
False,piano,80,86,179.8883835,180.8445419375
False,piano,80,73,180.895848,181.21394558749998
False,piano,80,85,180.895848,181.21394558749998
True,piano,80,52,180.895848,182.5964107625
True,piano,80,56,180.895848,182.5964107625
True,piano,80,59,180.895848,182.5964107625
False,piano,80,73,181.23166949999998,181.5497670875
False,piano,80,85,181.23166949999998,181.5497670875
False,piano,80,66,181.567491,181.99193206249998
False,piano,80,78,181.567491,181.99193206249998
False,piano,80,69,182.015253,184.3538766125
False,piano,80,81,182.015253,184.3538766125
True,piano,80,49,182.686896,186.17850676249998
True,piano,80,52,182.71674679999998,186.177573925
True,piano,80,57,182.7512617875,186.177573925
